;meta[language=ru]
; id      |key(hex)|key(str)| text
2115940977|||Лесбомантия.
2115940978|||Гидромантия.
2115940932|||Потому что это требует огромного количества энергии.
2115940933|||Из-за суеверного страха перед ожившими мертвецами.
2115940934|||Потому что это всегда приводит к совершенно негативным побочным эффектам, несмотря на изначальные мотивы.
2115940935|||Потому что это позволяет извлекать информацию из трупов.
2115940936|||Стихия Воздуха.
2115940937|||Стихия Воды.
2115940938|||Стихия Огня.
2115940939|||Стихия Земли.
2115940940|||А, приветствую, моя ученица. Не могла бы ты помочь мне кое с чем?
2115940941|||Да, в чём дело?
2115940942|||Извини, нет на это времени.
2115940943|||До твоего появления я иногда испытывал разъедающее душу одиночество. Поэтому я с радостью принял к себе кошачьего друга, и часто задумывался о создании дружелюбного голема.
2115940944|||Однако, все мои попытки заканчивались неудачно. Теперь же, я почти уверен, что вместе с тобой, мы можем успешно воплотить эту идею в реальность.
2115940945|||Чем мы рискуем?
2115940946|||Ничем, если только ты не считаешь потраченное обсидиановое сердце или злобную неуправляемую груду камней за серьёзные последствия.
2115940947|||Конечно, это будет интересно.
2115940948|||Извини, не уверена что смогу помочь.
2115940949|||Итак, приступим. Я призову оживляющую молнию, и пока я это делаю, твоя задача наполнить его силой стихий Земли и Воды, в равных пропорциях.
2115940950|||Me galwad iersann sigellen aep vita!
2115940305|||Me galwad iersann sigellen aep vita!
2115940951|||Ты всё напутала! Стихии Земли и Воды должны быть смешаны в равных пропорциях, а не вот так!
2115940952|||Эй… Как твоё имя? В чём твоё предназначение?
2115940953|||Я Целестин. Я защищаю своих создателей, господина и госпожу. И делаю, что они прикажут.
2115940954|||Великолепно! У нас получилось! Аспект Воды даёт ему необычайное мышление. Добро пожаловать на мой корабль, Целестин.
2115940955|||Благодарю, господин.
2115940956|||Госпожа. Радость.
2115940957|||Утречка. Отличный денёк.
2115940958|||Ты осознаёшь себя?
2115940959|||Я был в Воде, Воздухе, Земле. Везде. А сейчас я здесь.
2115940960|||У тебя есть какие-то желания?
2115940961|||Спокойствие. Тишина. Неторопливость.
2115940962|||Что ты будешь делать если мы исчезнем?
2115940963|||Выполнять ваше последнее наставление. Защищать ваше имущество.
2115940964|||Сколько будет восемь плюс четыре?
2115940965|||Хмм.. Десять два.
2115940966|||Тебе нравится это место?
2115940967|||Да. Оно спокойное, голубое, красивое.
2115940968|||Ты испытываешь эмоции?
2115940969|||Я следую алгоритму. Всё, что вне алгоритма - раздражение. Остальное - спокойствие.
2115940970|||Я буду ждать.
2115940971|||Удачи тебе.
2115940972|||Я прочен как скала.
2115940973|||Я красив как кристалл.
2115940974|||Я умён как Вода.
2115940979|||Вторжение!
2115940980|||Красная тревога!
2115940981|||Перехожу в боевой режим!
2115940982|||Спокойствие было восстановлено.
2115940983|||Нарушители были ликвидированы.
2115940984|||Безопасность создателей обеспечена.
2115940987|||Конечно, без проблем.
2115940988|||Я готова.
2115940989|||Me aedit'ef a'lagi shed a'ear as te!
2115940300|||Me aedit'ef a'lagi shed a'ear as te! [Я вдыхаю в тебя Воду и Землю!]
2115940990|||Me aedit'ef a'lagi as te!
2115940301|||Me aedit'ef a'lagi as te! [Я вдыхаю в тебя Воду!]
2115940991|||Me aedit'ef a'enye shed a'ear as te!
2115940302|||Me aedit'ef a'enye shed a'ear as te! [Я вдыхаю в тебя Огонь и Землю!]
2115940992|||Me aedit'ef a'ear as te!
2115940303|||Me aedit'ef a'ear as te! [Я вдыхаю в тебя Землю!]
2115940993|||Me aedit'ef a'eire shed a'ear as te!
2115940304|||Me aedit'ef a'eire shed a'ear as te! [Я вдыхаю в тебя Воздух и Землю!]
2115940306|||Один прохожий увидел ваш корабль в небе.
2115940307|||Ах, вероятно после того, как я телепортировался сюда. Я тут же наложил заклинание невидимости.
2115940308|||Так что теперь даже орда охотников на ведьм не сможет обнаружить моё присутствие. Но мне любопытно, как ты сюда попала?
2115940309|||По осколку кристалла на земле. Я смогла настроиться на его след.
2115940310|||Чёрт возьми, верно. Мой мегаскоп сломался, и я в порыве чувств швырнул кристалл от него куда подальше.
2115940311|||Счастливого нового года, мой учитель.
2115940312|||Пусть в окошко постучится, В полночь добрый Новый год, Всем мечтам поможет сбыться, Счастье, радость принесёт!
2115940994|||Invocare aedden aep aenye al uide!
2115940995|||Мы можем попробовать создать голема ещё раз?
2115940996|||Согласен, но на этот раз я прошу уделить большее внимание деталям. Надеюсь, ты не забыла, что на Старшей Речи "ear" означает Землю, а "lagi" - Воду.
2115940997|||Мне нужен портал, чтобы вернуться на землю.
2115940313|||Eys'u failte.
2115940314|||Beydem.
2115940315|||Aen eich'te llyvaid.
2115940085|00000000||треб. ур.
2115940086|00000000||Включено
2115940087|00000000||Выключено
2115940088|00000000|nr_str_appearance_set|generic definitions
2115940089|00000000||DLC: Пользовательские (Моды)
2115940090|00000000||DLC: Основные персонажи
2115940091|00000000||DLC: Другие персонажи
2115940092|00000000||Основные персонажи
2115940093|00000000||Другие персонажи
2115940094|00000000||[Открыть портал к Мастеру Айниэрану]
2115940095|00000000||Базовые заклинания
2115940096|00000000||Колокольчик
2115940097|00000000||Сохранено как набор #
2115940098|00000000|item_name_nr_chameleon_potion|Хамелеон
2115940099|00000000|item_desc_nr_chameleon_potion|Позволяет менять внешность. Для чародейки также позволяет настраивать заклинания.<br>Не нужно экипировать, просто нажмите "Съесть". Затем выйдите из инвентаря.
2115940100|00000000||Нельзя экипировать предметы в слот: 
2115940101|00000000||Ведьмачка
2115940102|00000000||расцветка
2115940103|00000000||[НАЗАД]
2115940104|00000000||[Очистить слот]
2115940105|00000000||Слот
2115940106|00000000||Тело
2115940107|00000000||Голова
2115940108|00000000||Волосы/Шляпа
2115940109|00000000||Торс
2115940110|00000000||Руки
2115940111|00000000||Перчатки
2115940112|00000000||Платье
2115940113|00000000||Ноги
2115940114|00000000||Обувь
2115940115|00000000||Разное
2115940116|00000000||варианты
2115940117|00000000||Тип игрока
2115940118|00000000||Лёгкие атаки
2115940119|00000000||Соотношение атак Слэш/Метательные
2115940120|00000000||тип
2115940121|00000000||цвет
2115940122|00000000||Слэш
2115940123|00000000||Шанс озвучки
2115940124|00000000||Чёрный
2115940125|00000000||Серый
2115940126|00000000||Белый
2115940127|00000000||Жёлтый
2115940128|00000000||Оранжевый
2115940129|00000000||Красный
2115940130|00000000||Розовый
2115940131|00000000||Фиолетовый
2115940132|00000000||Голубой
2115940133|00000000||Бирюзовый
2115940134|00000000||Зелёный
2115940135|00000000||Особый-1
2115940136|00000000||Особый-2
2115940137|00000000||Особый-3
2115940138|00000000||РАНДОМНЫЙ
2115940140|00000000||Метательные
2115940141|00000000||Молния
2115940142|00000000||Снаряд
2115940143|00000000||Эффект рук
2115940144|00000000||Телепорт
2115940145|00000000||Телепорт быстрого перемещения
2115940146|00000000||Тяжёлые атаки
2115940147|00000000||Соотношение атак Камни/Бомба
2115940148|00000000||Камневая атака
2115940149|00000000||Бомба
2115940150|00000000||Волна камневой атаки
2115940160|00000000||Разрывающее добивание
2115940151|00000000||Блокирующая волна
2115940152|00000000||Особые заклинания
2115940153|00000000||Торнадо
2115940154|00000000||Контроль
2115940155|00000000||Метеор
2115940156|00000000||Щит
2115940157|00000000||Прислужник
2115940161|00000000||Эффект призыва прислужника
2115940158|00000000||Альтернативные особые заклинания
2115940159|00000000||Ваше заклинание <font color='#FF0000'>ОБРАТИЛОСЬ</font> против вас: 
2115940162|00000000||Гроза Альзура
2115940163|00000000||Гравитационное поле
2115940164|00000000||Огонь Мельгара
2115940165|00000000||Люмос
2115940166|00000000||Полиморфизм
2115940167|00000000||тип #2
2115940168|00000000||Водная ловушка
2115940199|00000000||Мастер Айниэран
2115940200|00000000||<font color="#d92626">Начинающая</font>
2115940201|00000000||<font color="#e68319">Ученица</font>
2115940202|00000000||<font color="#e6e219">Опытная</font>
2115940203|00000000||<font color="#50e619">Магистр</font>
2115940204|00000000||<font color="#8d19e6">Архимагистр</font>
2115940205|00000000||Разблокированные навыки
2115940206|00000000||Добро пожаловать в мод <font color="#00c785">Пользовательские Персонажи Игрока</font>!
2115940207|00000000||<br>Специальное зелье <font color="#66ccff">Хамелеон</font> добавлено в ваш инвентарь. Используйте его и выйдите из инвентаря, чтобы запустить сцену настройки игрока.<br><br><b>Обратите внимание:</b> Пока вы не примените зелье, мод не будет оказывать никакого влияния на ваш игровой процесс.<br><br><i>Удачи на Пути!</i><br>
2115940208|00000000||Вы получили <font color="#66ff99">новый уровень магии</font>!
2115940198|00000000||Вы изучили <font color="#66ccff">новый магический навык</font>!
2115940197|00000000||Новый уровень магии: 
2115940196|00000000||Новый магический навык: 
2115940195|00000000||Это напоминание.
2115940194|00000000||Прогресс магических навыков.
2115940193|00000000||Новый уровень магического навыка!
2115940209|00000000||<font size="22">У вас есть базовые магические навыки:<br><font color="#ffff66"><b>- {2115940118} ({2115940122}, {2115940140}: {2115940141}/{2115940142}, {2115940168})</b></font><br>  {1077642}/{1084067}/{1076397}/{1084082}: Нажмите кнопку "Быстрая атака" (как для фехтования) чтобы применить.<br><br><font color="#ffff66"><b>- {2115940151}</b></font><br>  Нажмите кнопку "Блок" (как для фехтования) чтобы применить.<br><br><font color="#ffff66"><b>- {2115940589}</b></font><br>  {1077642}: Нажмите кнопки движения (чтобы контролировать направление, опционально) + кнопку "Кувырок" (дальняя дистанция) / "Уклониться" (близкая дистанция) чтобы применить.<br>  {1084067}: Нажмите кнопки движения (чтобы контролировать направление, опционально) + кнопку "Эликсиры и еда 4" чтобы применить.<br><br><font color="#ffff66"><b>- {2115940158}</b></font><br>  {2115940165}: Выберите <i>Квен</i> (по умолчанию, можно изменить в сцене настройки игрока) и <i>удерживайте</i> кнопку "Наложить знак" чтобы применить. Удерживайте ещё раз, чтобы развеять заклинание.<br><br>Ваш <i>уровень магии</i> будет повышаться по мере того, как будет повышаться <i>уровень игрока<i>.<br>Также, чем больше вы используете магический навык, тем более мощным он становится, а также открываются новые бонусы для навыка.<br><i>Следуйте по квесту, чтобы найти <font color="#66ffcc">наставника</font> и изучить новые заклинания!</i><br></font>
2115940210|00000000||Вы готовы изучить новые магические навыки:<br><font color="#ffff66"><b>- {2115940146} ({2115940150}, {2115940149}, {2115940160})</b></font><br><font color="#ffff66"><b>- {2115940145}</b></font><br><br><i>Посетите <font color="#66ffcc">Мастера Айниэрана</font> чтобы изучить их.</i><br>
2115940211|00000000||<font color="#ffff66"><b>- {2115940146} ({2115940148}, {2115940149}, {2115940160})</b></font><br>  Нажмите кнопку "Мощная атака" или "Быстрая атака + Изменить тип атаки" (как для фехтования) чтобы применить.<br>  {2115940148}  и {2115940149} чередуются в соотношении 2:1 (может быть изменено в сцене настройки игрока).<br>  {2115940160} может быть выполнено с шансом в 25% если уровень здоровья жертвы менее 25%. Эти цифры улучшаются с увеличением магического уровня.<br>  <font color="#ff6600">ВНИМАНИЕ:</font> Вы не можете применять {2115940160} на боссах.<br>
2115940212|00000000||<font color="#ffff66"><b>- {2115940145}</b></font><br>  Откройте карту мира и нажмите на <i>любую</i> иконку указателя чтоб применить.<br>
2115940216|00000000||<font color="#ffff66"><b>- {2115940156}</b></font><br>  Выберите <i>Квен</i> (по умолчанию, можно изменить в сцене настройки игрока) и <i>нажмите</i> кнопку "наложить знак" чтобы применить.<br>
2115940213|00000000||Вы готовы изучить новые магические навыки:<br><font color="#ffff66"><b>- {2115940152} ({2115940153}, {2115940154}, {2115940156})</b></font><br><br><i>Посетите <font color="#66ffcc">Мастера Айниэрана</font> чтобы изучить их.</i><br>
2115940214|00000000||<font color="#ffff66"><b>- {2115940153}</b></font><br>  Выберите <i>Аард</i> (по умолчанию, можно изменить в сцене настройки игрока) и <i>нажмите</i> кнопку "наложить знак" чтобы применить.<br><br>  <font color="#ff6600">ВНИМАНИЕ:</font> Это заклинание всегда имеет шанс обратиться против вас после истечения действия. Вы почувствуете (увидите надпись) когда это произойдёт.<br>Практикуйте (применяйте много раз) заклинание, чтобы уменьшить этот шанс.<br>
2115940215|00000000||<font color="#ffff66"><b>- {2115940154}</b></font><br>  Выберите <i>Аксий</i> (по умолчанию, можно изменить в сцене настройки игрока), наведитесь на цель и <i>нажмите</i> кнопку "наложить знак" чтобы применить.<br><br>  <font color="#ff6600">ВНИМАНИЕ:</font> Это заклинание всегда имеет шанс обратиться против вас после истечения действия. Вы почувствуете (увидите надпись) когда это произойдёт.<br>Практикуйте (применяйте много раз) заклинание, чтобы уменьшить этот шанс.<br>
2115940221|00000000||<font color="#ffff66"><b>- {2115940163}</b></font><br>  Выберите <i>Аксий</i> (по умолчанию, может быть изменено в сцене настройки игрока) и <i>зажмите</i> кнопку "Наложить знак" чтобы применить.<br><br>  <font color="#ff6600">ВНИМАНИЕ:</font> Это заклинание всегда имеет шанс обратиться против вас после истечения действия. Вы почувствуете (увидите надпись) когда это произойдёт.<br>Практикуйте (применяйте много раз) заклинание, чтобы уменьшить этот шанс.<br>
2115940217|00000000||Вы готовы изучить новые магические навыки:<br><font color="#ffff66"><b>- {2115940152} ({2115940155}, {2115940157})</b></font><br><font color="#ffff66"><b>- {2115940158} ({2115940162}, {2115940163})</b></font><br><br><i>Посетите <font color="#66ffcc">Мастера Айниэрана</font> чтобы изучить их.</i><br>
2115940218|00000000||<font color="#ffff66"><b>- {2115940155}</b></font><br>  Выберите <i>Игни</i> (по умолчанию, может быть изменено в сцене настройки игрока) and <i>нажмите</i> кнопку "Наложить знак" чтобы применить.<br><br>  <font color="#ff6600">ВНИМАНИЕ:</font> Это заклинание всегда имеет шанс обратиться против вас после истечения действия. Вы почувствуете (увидите надпись) когда это произойдёт.<br>Практикуйте (применяйте много раз) заклинание, чтобы уменьшить этот шанс.<br>
2115940219|00000000||<font color="#ffff66"><b>- {2115940157}</b></font><br>  Выберите <i>Ирден</i> (по умолчанию, может быть изменено в сцене настройки игрока) и <i>нажмите</i> кнопку "Наложить знак" чтобы применить.<br><br>  <font color="#ff6600">ВНИМАНИЕ:</font> Это заклинание всегда имеет шанс обратиться против вас после истечения действия. Вы почувствуете (увидите надпись) когда это произойдёт.<br>Практикуйте (применяйте много раз) заклинание, чтобы уменьшить этот шанс.<br>
2115940220|00000000||<font color="#ffff66"><b>- {2115940162}</b></font><br>  Выберите <i>Аард</i> (по умолчанию, может быть изменено в сцене настройки игрока) и <i>зажмите</i> кнопку "Наложить знак" чтобы применить.<br><br>  <font color="#ff6600">ВНИМАНИЕ:</font> Это заклинание всегда имеет шанс обратиться против вас после истечения действия. Вы почувствуете (увидите надпись) когда это произойдёт.<br>Практикуйте (применяйте много раз) заклинание, чтобы уменьшить этот шанс.<br>
2115940222|00000000||Вы готовы изучить новые магические навыки:<br><font color="#ffff66"><b>- {2115940158} ({2115940164}, {2115940166})</b></font><br><br><i>Посетите <font color="#66ffcc">Мастера Айниэрана</font> чтобы изучить их.</i><br>
2115940223|00000000||<font color="#ffff66"><b>- {2115940164}</b></font><br>  Выберите <i>Игни</i> (по умолчанию, может быть изменено в сцене настройки игрока) and <i>зажмите</i> кнопку "Наложить знак" чтобы применить.<br><br>  <font color="#ff6600">ВНИМАНИЕ:</font> Это заклинание всегда имеет шанс обратиться против вас после истечения действия. Вы почувствуете (увидите надпись) когда это произойдёт.<br>Практикуйте (применяйте много раз) заклинание, чтобы уменьшить этот шанс.<br>
2115940224|00000000||<font color="#ffff66"><b>- {2115940166}</b></font><br>  Выберите <i>Ирден</i> (по умолчанию, может быть изменено в сцене настройки игрока) and <i>зажмите</i> кнопку "Наложить знак" чтобы применить. Удерживайте ещё раз, чтобы развеять заклинание.<br>  <b>ПРИМЕЧАНИЕ:</b> Чтобы открыть больше вариантов внешности кота, установите <font color="#8800AA">Immersive Wildlife Project (Dhu Cats)</font><br>  <i><font color="#E4FF00">nexusmods.com/witcher3/mods/3527</font></i>
2115940225|00000000||Применений
2115940226|00000000||<i>Настройка</i> [позволяет менять визуальные и другие аспекты, всегда открывается на 1-м уровне навыка]
2115940227|00000000||<b>Особые способности</b> [дополнительные бонусы заклинания, не влияет на расход энергии]
2115940228|00000000||<i>Двойной слэш</i> [дополнительный слэш даёт +25% к атаке]
2115940229|00000000||<i>Авто-наведение</i> [снаряды корректируют свою траекторию к цели]
2115940230|00000000||<i>Отскок молнии</i> [дополнительная молния с 50% уроном ударяет в другого оппонента]
2115940231|00000000||<i>Круговая форма</i> [сферическая волна сбивает врагов с любого направления]
2115940232|00000000||<i>Авто-блокирующая волна</i> [после телепортации на новую позицию, вызывается блокирующая волна с шансом 30%, +2% шанса за каждый уровень навыка]
2115940233|00000000||<i>Усиление марионеток</i> [увеличивает уровень жертвы 3 на время контроля]
2115940234|00000000||<i>Максимум марионеток</i> [максимальное число контролируемых жертв одновременно]
2115940235|00000000||<i>Максимум прислужников</i> [максимальное число призванных прислужников одновременно]
2115940236|00000000||<i>Максимум торнадо</i> [максимальное число торнадо одновременно]
2115940237|00000000||<i>Следование за игроков</i> [заклинание/прислужники следуют за игроком]
2115940238|00000000||<i>Типы прислужников</i> [каких прислужников можно призвать, открытые типы можно выбрать в сцене настройки игрока]
2115940239|00000000||<i>Преследование цели</i> [всё время преследует изначальную цель]
2115940240|00000000||<i>Количество метеоров</i> [количество метеоров на одно применение]
2115940241|00000000||<i>Поглощение урона</i> (100% = максимальное здоровье игрока)
2115940242|00000000||Этот навык не изучен
2115940243|00000000||<i>Легенда</i>: <font color="#FF0000">красный = заблокировано</font>, <font color="#00FF00">зелёный = разблокировано (изучено)/бонус</font>
2115940244|00000000||<i>Контроль урона</i> [заклинание наносит урон только противникам, но игрок может получить урон когда заклинание ОБРАЩАЕТСЯ против него]
2115940245|00000000||<i>Горение</i> [поджигает противника на 5 секунд с шансом 20%, и +1% шанса на каждом уровне навыка]
2115940246|00000000||<i>Замораживание</i> [замораживает противника на 5 секунд с шансом 20%, и +1% шанса на каждом уровне навыка]
2115940247|00000000||<i>Количество молний/метеоров</i> [количество молний/метеоров за один интервал времени]
2115940248|00000000||<i>Интервал между вспышками молний/метеоров</i> [время между появлением молний/метеоров]
2115940249|00000000||<i>Два прислужника</i> [вызывает двух прислужников, разблокированные типы могут быть назначены независимо 1-му и 2-му прислужнику в сцене настройки игрока]
2115940250|00000000||<i>Вакуум</i> [заклинание затягивает в себя врагов]
2115940251|00000000||<i>Авто-щит</i> [при применении заклинания, появляется щит с определённым шансом]
2115940252|00000000||<i>Авто-применение</i> [при начале боя применяется автоматически, после окончания боя исчезает]
2115940253|00000000||<font color="#d92626">Заклинания начинающей</font>
2115940254|00000000||<font color="#e68319">Заклинания ученицы</font>
2115940255|00000000||<font color="#e6e219">Заклинания опытной</font>
2115940256|00000000||<font color="#50e619">Заклинания магистра</font>
2115940257|00000000||<font color="#8d19e6">Заклинания архимагистра</font>
2115940550|00000000||[ВЫХОД]
2115940551|00000000||Сменить тип игрока
2115940552|00000000||Сменить внешность игрока
2115940553|00000000||Сменить имя игрока
2115940554|00000000||Настроить заклинания чародейки
2115940555|00000000||Показать справочную информацию
2115940556|00000000||<b>- {2115940551}</b>: <font color="#FFFF00">оригинальные типы (Геральт, Цири)</font> позволяют играть, как без мода.<br>  <font color="#00FF00">ВСЕ настраиваемые пользовательские типы</font> позволяют менять внешность и отображаемое имя. Ваш игровой прогресс и инвентарь единые между всеми типами. Играя за любой настраиваемый тип, вы можете делать всё то же, что может Геральт (кроме использования мечей для <font color="#00FF00">Чародейки</font>).<br>  <font color="#00FF00">Ведьмак</font> позволяет играть прямо как за Геральта.<br>  <font color="#00FF00">Ведьмачка</font> позволяет играть прямо как за Геральта, с женскими анимациями Геральта и женской ИИ-обработанной озвучкой Геральта.<br>  <font color="#00FF00">Чародейка</font> позволяет играть с женскими анимациями Геральта, женской ИИ-обработанной озвучкой Геральта и новой магической боевой системой. Чтобы получить полную силу, следуйте по квесту после выбора <font color="#00FF00">Чародейки</font>.<br>  <i>ПРИМЕЧАНИЕ:</i> <font color="#FF0000">НЕ удаляйте</font> мод после того как сделали сохранение с ним, так как некоторые данные мода записываются в сохранения. Вы всегда можете использовать "Хамелеон" и вернуться к <font color="#FFFF00">Геральту (оригинальному)</font> чтобы всё выглядело так, как будто мод не установлен.<br>  <font color="#FF0000">ВНИМАНИЕ</font>: если вы выберите <font color="#FFFF00">Цири (оригинальная)</font> вы не сможете использовать "Хамелеон" и вернуться в эту сцену, так как инвентарь будет заблокирован. Единственный способ вернуться - использовать консольную команду "NRToGeralt", а затем использовать "Хамелеон", как обычно.<br>
